Artist Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
469,21.0,0.482,0.59,4.0,-13.831,1,0.143,0.823,0.057,0.394,0.772,112.685,6.686,4,3
6426,60.0,0.525,0.804,1.0,-7.575,1,0.0321,0.00367,0.285,0.0382,0.935,91.951,268893.0,4,10
5202,33.0,0.344,0.809,6.0,-8.984,1,0.124,0.000563,0.288,0.0935,0.394,125.281,211653.0,4,10
2556,36.0,0.31,0.79,5.0,-7.745,1,0.0391,0.583,0.505,0.0833,0.889,198.698,192520.0,1,10
5911,20.0,0.353,0.321,5.0,-11.44,1,0.0306,0.453,0.647,0.124,0.171,139.405,423293.0,4,10
29,60.0,0.441,0.922,6.0,-6.644,0,0.0655,0.000179,1.97e-06,0.381,0.565,175.411,172160.0,4,10
7625,44.0,0.478,0.915,5.0,-4.176,0,0.103,2.77e-05,0.000299,0.0882,0.817,166.05,184813.0,4,10
1994,54.0,0.567,0.666,6.0,-9.647,1,0.0298,0.0244,0.251,0.107,0.251,106.001,305489.0,4,10
3644,61.0,0.598,0.911,11.0,-3.97,1,0.0515,0.222,3.84e-06,0.216,0.953,146.469,134907.0,4,6
687,51.0,0.686,0.729,7.0,-4.848,1,0.0298,0.175,0.000833,0.137,0.79,123.546,192933.0,4,6
7055,43.0,0.358,0.912,7.0,-4.736,1,0.0976,0.000456,0.000124,0.348,0.351,174.171,278270.0,4,10
489,42.0,0.667,0.659,4.0,-10.264,0,0.04,0.728,0.249,0.141,0.826,139.947,174857.0,4,1
7865,48.0,0.628,0.329,9.0,-13.577,1,0.104,0.8,0.0855,0.256,0.407,79.976,124500.0,4,9
3761,41.0,0.747,0.342,1.0,-12.199,1,0.0584,0.824,0.00334,0.092,0.354,127.998,256040.0,4,6
733,45.0,0.438,0.913,9.0,-3.438,1,0.0558,0.000142,0.00393,0.145,0.21,118.963,196160.0,4,10
3980,26.0,0.66,0.578,7.0,-5.27,1,0.0301,0.0248,0.00204,0.119,0.587,110.976,179884.0,4,6
843,56.0,0.379,0.726,3.0,-4.935,0,0.0332,0.000193,0.00266,0.0578,0.178,120.012,532267.0,4,8
4658,33.0,0.583,0.981,4.0,-0.741,1,0.102,0.0701,0.00392,0.187,0.907,145.021,169173.0,4,10
3696,36.0,0.553,0.924,11.0,-6.142,0,0.0649,0.000501,0.85,0.177,0.119,105.061,310857.0,4,8
7689,16.0,0.31,0.911,7.0,-5.255,1,0.0621,0.000104,0.508,0.0927,0.345,107.009,113688.0,4,6
7823,51.0,0.457,0.764,5.0,-6.419,0,0.193,0.0258,1.98e-06,0.0721,0.61,129.514,132371.0,5,9
2926,64.0,0.503,0.568,4.0,-7.182,0,0.0341,0.00131,0.00144,0.0856,0.0705,126.935,206147.0,4,10
1251,32.0,0.459,0.836,9.0,-7.637,1,0.0378,1.77e-05,0.457,0.146,0.547,101.977,236373.0,4,6
6811,38.0,0.301,0.887,4.0,-3.68,1,0.0525,0.00237,1.6e-05,0.197,0.622,176.054,217246.0,4,10
3650,30.0,0.217,0.909,8.0,-5.08,0,0.138,0.0168,0.14,0.345,0.673,185.561,305253.0,4,2
1272,73.0,0.606,0.652,9.0,-6.982,1,0.0281,0.323,0.00392,0.201,0.476,97.155,3.04155,4,4
552,16.0,0.824,0.905,7.0,-4.861,1,0.133,0.302,0.00392,0.289,0.921,116.026,173787.0,4,5
1228,60.0,0.564,0.352,9.0,-10.788,1,0.0321,0.673,0.000213,0.449,0.415,85.013,151913.0,4,6
6944,57.0,0.167,0.921,6.0,-4.881,0,0.061,0.000141,0.0716,0.239,0.315,168.225,262227.0,4,1
7651,32.0,0.479,0.55,1.0,-7.123,0,0.0288,0.0373,0.00392,0.321,0.214,99.698,205427.0,4,9
6334,86.0,0.346,0.944,9.0,-9.874,1,0.0485,4.16e-05,0.565,0.0546,0.403,179.63,147036.0,4,1
337,46.0,0.734,0.138,9.0,-17.687,1,0.0494,0.904,0.925,0.11,0.168,113.911,2.466666667,3,7
607,36.0,0.693,0.666,10.0,-6.347,0,0.0422,0.00402,0.00392,0.098,0.651,92.015,4.43045,4,9
237,68.0,0.294,0.745,5.0,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,210107.0,4,8
6479,26.0,0.508,0.776,9.0,-5.438,1,0.0336,0.00114,0.00935,0.293,0.549,101.952,185427.0,4,1
7491,25.0,0.626,0.151,8.0,-14.35,0,0.0465,0.909,9.59e-05,0.0944,0.157,135.896,222172.0,4,10
3277,41.0,0.528,0.428,3.0,-12.206,1,0.026,0.133,0.874,0.117,0.161,96.187,347867.0,4,10
1317,57.0,0.555,0.505,1.0,-7.334,0,0.0333,0.0519,0.00361,0.148,0.293,117.481,309853.0,4,9
3329,78.0,0.547,0.257,6.0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,187867.0,4,10
687,66.0,0.615,0.616,6.0,-10.39,0,0.133,0.0399,0.000129,0.348,0.836,170.776,235000.0,4,6
5571,46.0,0.61,0.473,7.0,-6.594,1,0.0247,0.163,0.00111,0.0905,0.231,93.138,300587.0,4,10
5250,53.0,0.533,0.977,8.0,-1.547,0,0.113,0.00162,0.00392,0.241,0.541,147.814,194173.0,4,8
2926,63.0,0.473,0.749,1.0,-5.047,0,0.0287,0.000466,5.5e-06,0.0883,0.167,150.022,216627.0,4,10
1616,14.0,0.555,0.983,10.0,-1.597,0,0.0738,0.0558,0.213,0.123,0.411,144.053,256766.0,4,5
3910,42.0,0.445,0.779,9.0,-7.435,1,0.044,0.0236,0.028,0.121,0.25,75.983,238613.0,4,10
2116,39.0,0.664,0.384,6.0,-10.569,1,0.0455,0.488,0.0435,0.108,0.396,116.242,151403.0,3,2
7799,38.0,0.582,0.94,1.0,-7.675,1,0.0389,0.0406,0.923,0.696,0.671,92.946,145087.0,4,6
5691,41.0,0.797,0.855,1.0,-3.984,1,0.0467,0.515,0.171,0.115,0.884,130.755,183530.0,4,6
2182,24.0,0.421,0.784,3.0,-8.457,1,0.0466,0.015,0.00204,0.186,0.648,176.659,211520.0,4,1
5352,29.0,0.25,0.804,6.0,-6.873,1,0.0723,0.0963,0.844,0.531,0.729,174.232,350947.0,4,2
7776,54.0,0.369,0.835,1.0,-4.462,0,0.0777,0.000105,0.0523,0.253,0.525,160.156,211500.0,4,10
4319,45.0,0.69,0.21,9.0,-8.531,1,0.0718,0.763,0.00392,0.325,0.49,68.851,216453.0,4,2
6697,56.0,0.39,0.893,1.0,-5.153,1,0.0862,0.0028,0.0256,0.191,0.219,178.08,332852.0,4,8
7060,48.0,0.621,0.296,3.0,-9.801,1,0.0291,0.805,6.75e-05,0.103,0.257,121.918,4.90831667,4,0
6283,77.0,0.682,0.765,1.0,-5.021,0,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,182747.0,4,10
6742,53.0,0.643,0.803,1.0,-6.971,1,0.045,0.00189,0.943,0.145,0.634,121.001,359934.0,4,6
4802,19.0,0.444,0.475,2.0,-10.77,1,0.0461,0.771,0.0632,0.094,0.421,169.863,4.6316,4,0
1284,63.0,0.4,0.506,7.0,-8.078,1,0.0412,0.14,0.0278,0.129,0.248,165.155,263818.0,4,6
5464,54.0,0.368,0.921,8.0,-4.897,0,0.0919,0.000716,0.0449,0.295,0.451,119.113,219523.0,3,1
5361,42.0,0.668,0.377,9.0,-9.488,1,0.134,0.147,0.00392,0.258,0.656,92.721,150968.0,4,9
6809,42.0,0.3,0.88,5.0,-4.573,1,0.0465,1.37e-05,0.0273,0.0746,0.563,207.92,199147.0,4,6
2601,24.0,0.292,0.775,4.0,-6.192,0,0.0488,0.00796,1.98e-06,0.111,0.368,150.475,333137.0,4,10
2752,32.0,0.616,0.902,2.0,-6.475,1,0.0482,0.000267,0.000718,0.106,0.745,126.791,280387.0,4,1
1670,72.0,0.554,0.963,6.0,-3.762,0,0.035,0.000244,0.0702,0.431,0.918,128.175,195147.0,4,9
7159,39.0,0.363,0.714,4.0,-5.743,0,0.19,0.195,0.00392,0.184,0.631,75.155,224144.0,4,5
7718,54.0,0.602,0.516,2.0,-7.575,0,0.0533,0.521,1.69e-06,0.214,0.337,140.057,193448.0,4,9
3474,23.0,0.507,0.75,6.0,-8.351,0,0.0446,0.0866,8.75e-06,0.0943,0.487,127.939,3.28125,4,0
1916,40.0,0.631,0.525,10.0,-4.999,1,0.0281,0.477,0.00392,0.101,0.157,113.314,196667.0,4,10
5951,30.0,0.4,0.718,6.0,-6.308,1,0.0315,0.00138,0.791,0.185,0.114,80.014,336750.0,4,8
7440,2.0,0.667,0.717,6.0,-5.056,1,0.0245,0.285,3.56e-06,0.0807,0.617,96.015,3.810666667,4,9
3382,53.0,0.621,0.693,8.0,-8.755,1,0.0407,0.579,0.000295,0.0634,0.896,112.439,251307.0,4,2
6551,56.0,0.489,0.806,3.0,-6.054,1,0.0858,0.841,2.96e-05,0.0687,0.944,172.269,145267.0,4,10
7110,83.0,0.673,0.886,1.0,-4.44,0,0.0431,0.185,0.00392,0.0826,0.795,97.012,216773.0,4,9
2206,37.0,0.689,0.869,2.0,-5.031,1,0.249,0.0124,4.57e-05,0.381,0.372,118.956,189743.0,4,10
4722,28.0,0.175,0.972,2.0,-5.193,1,0.101,3.95e-06,0.638,0.131,0.16,135.044,453733.0,4,8
6000,33.0,0.571,0.926,11.0,-3.246,0,0.15,0.00178,0.00117,0.35,0.582,131.023,192035.0,4,6
591,35.0,0.489,0.474,5.0,-7.459,0,0.0256,0.649,0.803,0.0891,0.201,132.042,352189.0,3,6
7338,11.0,0.383,0.875,9.0,-4.421,1,0.0638,0.0025,2.14e-06,0.0995,0.615,178.037,227693.0,4,10
2576,38.0,0.77,0.618,1.0,-7.877,1,0.251,0.434,0.00392,0.105,0.768,101.043,123564.0,4,5
6862,22.0,0.687,0.58,7.0,-10.354,0,0.055,0.628,0.19,0.206,0.964,129.415,162587.0,4,2
600,47.0,0.478,0.534,9.0,-8.478,1,0.0387,0.795,0.0179,0.109,0.552,100.027,203907.0,4,6
4101,49.0,0.638,0.738,9.0,-9.563,1,0.0271,0.0315,0.000634,0.211,0.816,104.098,304600.0,3,2
2484,38.0,0.483,0.937,4.0,-3.068,0,0.0502,0.000337,2.19e-05,0.0765,0.406,99.983,219291.0,4,8
6463,70.0,0.511,0.942,6.0,-10.407,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909,6.56111667,4,10
2046,44.0,0.796,0.825,10.0,-10.017,0,0.0807,0.00316,0.902,0.109,0.887,128.003,401100.0,4,6
212,34.0,0.467,0.814,8.0,-4.917,0,0.0338,0.0362,0.17,0.147,0.321,126.014,298080.0,4,10
5649,21.0,0.682,0.806,6.0,-4.326,0,0.0433,0.775,0.873,0.0992,0.186,139.996,157637.0,4,5
6855,33.0,0.482,0.719,9.0,-8.794,1,0.0558,0.0146,0.13,0.155,0.909,87.743,159707.0,4,2
1285,59.0,0.473,0.898,6.0,-3.537,0,0.0363,7.34e-06,0.56,0.311,0.405,104.031,347941.0,4,10
5510,38.0,0.504,0.939,6.0,-1.786,0,0.0554,0.133,0.00758,0.626,0.741,118.09,175773.0,4,2
3121,16.0,0.604,0.462,7.0,-9.875,0,0.0394,0.455,0.00109,0.0801,0.565,86.025,257430.0,4,10
1970,31.0,0.722,0.398,8.0,-11.717,1,0.0334,0.467,0.00399,0.0983,0.585,117.989,254200.0,4,6
2514,15.0,0.692,0.236,7.0,-7.726,1,0.0655,0.981,0.000516,0.678,0.789,142.213,3.885283333,4,3
3225,72.0,0.324,0.136,6.0,-10.33,1,0.0318,0.931,0.00117,0.176,0.0831,97.256,413827.0,3,10
3901,24.0,0.768,0.598,6.0,-9.952,1,0.185,0.326,2.9e-05,0.161,0.761,122.019,190940.0,4,6
5117,31.0,0.825,0.726,10.0,-6.953,0,0.265,0.241,0.00392,0.122,0.389,133.006,188295.0,4,5
2567,3.0,0.385,0.919,6.0,-4.154,0,0.0642,0.00019,0.00392,0.358,0.469,153.02,235840.0,4,9
1370,31.0,0.462,0.877,7.0,-9.245,0,0.0459,0.147,0.857,0.362,0.852,133.131,266120.0,4,2
3721,60.0,0.569,0.789,4.0,-8.559,1,0.0309,5.62e-06,0.642,0.0811,0.911,115.152,235093.0,4,1
2009,21.0,0.446,0.807,6.0,-4.417,0,0.0302,0.00827,0.00392,0.194,0.346,86.003,284693.0,4,10
4399,35.0,0.792,0.142,3.0,-16.024,1,0.0442,0.985,0.184,0.112,0.669,94.375,195307.0,4,2
4795,63.0,0.86,0.668,7.0,-8.512,1,0.221,0.423,1.85e-06,0.096,0.237,128.096,240000.0,4,9
5749,56.0,0.383,0.703,4.0,-5.65,0,0.0763,0.00116,2.39e-05,0.112,0.42,135.968,212360.0,1,1
5985,32.0,0.443,0.959,11.0,-7.182,0,0.0586,5.08e-06,0.000452,0.105,0.514,100.017,238200.0,4,10
2208,42.0,0.3,0.998,4.0,-1.7,1,0.084,0.00039,0.00392,0.376,0.379,181.866,202573.0,4,1
4439,38.0,0.564,0.368,7.0,-10.228,1,0.0281,0.587,0.681,0.18,0.544,139.01,3.497283333,4,0
2660,56.0,0.46,0.601,6.0,-5.486,0,0.0304,0.0377,0.715,0.0954,0.247,136.912,366187.0,4,10
1418,23.0,0.385,0.944,9.0,-3.819,1,0.0946,0.0148,3.75e-05,0.16,0.717,153.68,133947.0,4,10
4376,57.0,0.62,0.403,1.0,-6.998,0,0.0393,0.636,0.00392,0.128,0.528,135.84,3.85023333,4,0
4187,53.0,0.528,0.116,2.0,-14.375,1,0.0388,0.94,0.00392,0.108,0.438,78.245,2.81331667,4,0
2396,62.0,0.412,0.944,6.0,-2.896,1,0.0448,0.0724,0.000493,0.801,0.79,123.091,215000.0,4,10
2842,32.0,0.603,0.541,2.0,-10.853,0,0.067,0.124,0.926,0.0709,0.384,179.963,346750.0,4,10
6896,60.0,0.527,0.871,4.0,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.722,188560.0,4,6
1914,23.0,0.673,0.595,6.0,-6.241,0,0.0491,0.0495,0.00392,0.318,0.625,140.027,199757.0,4,9
2663,61.0,0.603,0.439,9.0,-6.408,1,0.0322,0.644,0.00392,0.0912,0.415,113.765,181469.0,4,9
435,27.0,0.438,0.2,7.0,-17.154,1,0.0297,0.919,0.000882,0.13,0.333,81.898,271987.0,4,10
5326,31.0,0.324,0.883,2.0,-3.544,0,0.0444,3.65e-05,0.212,0.212,0.24,158.035,261301.0,4,10
3044,25.0,0.839,0.588,6.0,-7.441,0,0.043,0.199,1.57e-05,0.661,0.439,107.954,194254.0,4,9
1196,35.0,0.482,0.402,4.0,-11.261,1,0.0472,0.228,0.133,0.0742,0.314,173.302,321494.0,3,2
5457,42.0,0.621,0.963,1.0,-4.547,1,0.133,0.00388,9.39e-05,0.444,0.101,95.041,181823.0,4,8
4416,44.0,0.524,0.752,4.0,-14.268,1,0.0412,3.5e-05,0.464,0.305,0.515,148.699,225680.0,4,8
3048,40.0,0.567,0.123,5.0,-16.546,1,0.0594,0.969,0.848,0.111,0.0492,113.205,2.490833333,4,7
3838,63.0,0.611,0.886,6.0,-4.673,1,0.0343,0.0551,1.1e-06,0.247,0.27,112.988,3.60445,4,4
1462,54.0,0.62,0.398,2.0,-15.676,1,0.0303,0.556,6.91e-06,0.273,0.677,106.265,166600.0,4,2
905,58.0,0.542,0.626,6.0,-7.105,1,0.0242,0.0789,0.000508,0.277,0.813,89.734,305213.0,4,1
607,51.0,0.541,0.758,5.0,-3.626,1,0.0275,0.00126,0.00392,0.0763,0.181,102.984,3.812,4,9
1874,28.0,0.789,0.372,7.0,-14.553,1,0.0484,0.44,0.433,0.107,0.162,107.016,181500.0,4,6
1624,15.0,0.503,0.825,7.0,-11.117,1,0.0383,0.000298,0.0365,0.298,0.691,133.206,204107.0,4,10
4379,73.0,0.807,0.887,9.0,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920.0,4,9
7538,38.0,0.352,0.621,2.0,-9.036,1,0.033,0.000114,0.855,0.0974,0.218,123.817,318560.0,4,10
1577,49.0,0.899,0.763,2.0,-11.548,1,0.0601,0.262,0.627,0.0869,0.905,122.005,315608.0,4,1
2722,24.0,0.719,0.906,6.0,-5.56,0,0.0797,0.0587,0.00044,0.291,0.55,108.998,211178.0,4,5
7103,31.0,0.19,0.971,9.0,-5.581,1,0.224,0.000152,0.845,0.0548,0.115,96.523,228587.0,4,8
2629,54.0,0.44,0.293,6.0,-10.607,1,0.0439,0.799,0.000132,0.0784,0.209,135.258,208787.0,4,9
7719,55.0,0.753,0.461,8.0,-8.857,0,0.0585,0.496,0.000372,0.116,0.897,103.919,179908.0,4,9
4364,40.0,0.36,0.701,6.0,-6.347,1,0.0267,0.0215,9.19e-06,0.134,0.725,172.043,231226.0,3,10
3059,44.0,0.421,0.566,1.0,-9.849,1,0.245,0.337,0.00392,0.107,0.128,140.275,150831.0,4,5
3757,28.0,0.595,0.66,10.0,-7.763,1,0.0286,0.156,0.00392,0.106,0.741,97.146,305724.0,4,6
6058,38.0,0.312,0.543,9.0,-7.952,1,0.0313,0.0304,0.18,0.107,0.199,133.17,316777.0,4,8
3812,50.0,0.461,0.279,4.0,-15.836,1,0.0883,0.975,0.908,0.0981,0.311,112.015,3.516666667,4,7
2941,28.0,0.572,0.949,9.0,-3.498,1,0.0362,0.14,7.44e-05,0.0705,0.607,138.013,224840.0,4,1
7041,61.0,0.765,0.87,5.0,-5.191,1,0.0499,0.168,0.00392,0.125,0.684,106.06,3.066,4,4
2981,32.0,0.325,0.98,4.0,-6.586,0,0.107,0.0,0.909,0.316,0.0378,112.553,265808.0,3,8
6385,29.0,0.341,0.642,10.0,-8.132,1,0.035,0.0314,0.827,0.0892,0.391,187.797,302073.0,4,6
4572,41.0,0.683,0.634,4.0,-5.612,1,0.0312,0.254,0.00392,0.14,0.405,104.093,186974.0,4,9
228,25.0,0.335,0.756,5.0,-6.795,0,0.0778,0.448,0.000732,0.221,0.672,103.442,169178.0,4,2
463,9.0,0.366,0.84,11.0,-4.319,1,0.217,0.891,0.00497,0.088,0.853,99.542,5.76955,4,3
5353,69.0,0.76,0.605,9.0,-8.119,1,0.0984,0.0886,2.09e-06,0.157,0.371,114.996,186261.0,4,9
7725,80.0,0.434,0.897,6.0,-4.918,1,0.0488,0.0103,0.00392,0.612,0.684,148.726,167067.0,4,9
7375,51.0,0.621,0.766,1.0,-1.73,0,0.0392,0.433,9.2e-06,0.323,0.612,138.974,153784.0,4,6
1914,40.0,0.617,0.926,6.0,-1.654,1,0.0399,0.161,0.00392,0.142,0.728,125.027,253373.0,4,9
7109,46.0,0.401,0.0133,11.0,-31.385,0,0.0447,0.996,0.899,0.0921,0.066,102.819,2.92155,4,7
4156,80.0,0.654,0.875,1.0,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,171621.0,4,10
6987,55.0,0.215,0.24,10.0,-12.597,1,0.0407,0.842,5.9e-06,0.135,0.0892,128.729,211093.0,5,6
613,32.0,0.449,0.958,6.0,-6.602,0,0.123,5.33e-06,0.000116,0.148,0.389,107.458,129373.0,4,1
1566,47.0,0.486,0.944,7.0,-3.924,1,0.0552,5.25e-05,0.00931,0.103,0.573,108.799,214040.0,4,8
1372,31.0,0.136,0.945,11.0,-7.602,0,0.13,0.000312,0.0883,0.203,0.485,188.429,150629.0,4,10
7145,44.0,0.652,0.762,1.0,-6.396,0,0.223,0.214,0.00392,0.0981,0.697,190.032,191600.0,4,10
2,36.0,0.558,0.977,1.0,-5.082,1,0.211,0.000618,0.0013,0.316,0.473,167.984,190031.0,4,1
1562,58.0,0.812,0.516,9.0,-6.963,1,0.224,0.000369,1.09e-05,0.0991,0.633,127.498,284280.0,4,6
1103,36.0,0.747,0.288,10.0,-8.377,0,0.0508,0.879,0.000494,0.173,0.436,84.029,201839.0,4,9
463,25.0,0.506,0.276,3.0,-6.934,1,0.0278,0.98,0.00418,0.0807,0.539,76.136,7.417133333,4,3
5400,17.0,0.534,0.866,6.0,-6.013,1,0.0309,0.213,0.00392,0.0921,0.792,176.268,167840.0,4,6
5739,61.0,0.863,0.543,6.0,-13.497,1,0.13,0.0507,0.00392,0.241,0.799,106.929,213267.0,4,5
3565,45.0,0.337,0.0281,5.0,-28.315,1,0.0327,0.89,0.325,0.184,0.0804,101.031,4.027783333,4,7
1910,90.0,0.702,0.825,6.0,-3.787,0,0.0601,0.00883,0.00392,0.0674,0.915,102.977,3.3844,4,9
5754,58.0,0.553,0.512,5.0,-7.759,1,0.0465,0.569,3.87e-05,0.107,0.259,94.96,195773.0,4,1
6111,28.0,0.497,0.979,1.0,-3.214,1,0.103,0.00437,0.00392,0.177,0.494,140.065,207800.0,4,8
7331,32.0,0.685,0.738,6.0,-7.293,0,0.0425,0.0483,0.928,0.0714,0.663,112.481,164000.0,4,6
2722,23.0,0.539,0.951,10.0,-4.138,0,0.0478,0.174,4.36e-05,0.218,0.78,159.731,213560.0,4,5
5950,54.0,0.699,0.666,9.0,-7.883,0,0.282,0.0229,0.00392,0.127,0.433,99.888,137640.0,4,5
7853,68.0,0.87,0.637,5.0,-8.368,0,0.0614,0.497,3.15e-05,0.205,0.78,120.99,190561.0,4,9
5504,52.0,0.532,0.686,5.0,-9.041,1,0.0278,0.00142,0.00392,0.144,0.743,132.031,222507.0,4,9
5090,21.0,0.338,0.199,3.0,-22.094,0,0.037,0.714,0.903,0.1,0.0863,83.871,208386.0,3,6
3684,65.0,0.283,0.891,2.0,-8.165,1,0.178,0.00678,0.0038,0.159,0.226,92.049,258267.0,4,8
2158,64.0,0.642,0.523,3.0,-8.579,1,0.11,0.772,3.26e-06,0.527,0.654,101.635,185627.0,4,2
6453,80.0,0.783,0.435,7.0,-7.78,1,0.0588,0.282,0.00392,0.0833,0.512,106.974,3.50366667,4,9
6837,59.0,0.386,0.916,2.0,-5.955,1,0.0741,0.105,0.00991,0.325,0.775,135.642,238107.0,4,1
5529,40.0,0.743,0.619,6.0,-6.187,1,0.0313,0.128,0.00392,0.156,0.763,115.069,237240.0,4,2
5193,27.0,0.349,0.672,6.0,-8.193,0,0.0366,0.00184,3.71e-05,0.245,0.236,77.375,237893.0,4,10
238,64.0,0.527,0.838,3.0,-6.013,1,0.0323,0.0206,0.00062,0.07,0.721,117.454,255573.0,4,10
5945,21.0,0.381,0.371,7.0,-14.344,1,0.028,0.297,1.02e-06,0.145,0.255,86.514,265000.0,4,10
4179,1.0,0.571,0.585,1.0,-8.611,1,0.123,0.974,1.59e-05,0.113,0.825,82.565,3.34,3,3
2639,51.0,0.844,0.522,6.0,-13.277,1,0.0874,0.0846,3.24e-05,0.0729,0.771,115.267,269667.0,4,5
4496,25.0,0.518,0.428,6.0,-4.694,1,0.0329,0.103,2.41e-06,0.299,0.153,121.703,242416.0,4,9
4599,57.0,0.822,0.419,6.0,-9.26,1,0.0761,0.00413,0.000212,0.0312,0.486,112.999,391187.0,4,9
7741,53.0,0.455,0.426,2.0,-9.406,1,0.0475,0.172,0.0843,0.168,0.04,84.643,299605.0,4,5
5788,26.0,0.701,0.644,9.0,-5.54,0,0.0288,0.606,0.00392,0.0864,0.627,107.966,226018.0,4,9
2573,50.0,0.64,0.614,8.0,-7.428,0,0.0271,0.0161,6.7e-06,0.0951,0.826,94.001,201525.0,4,10
6251,53.0,0.336,0.909,4.0,-11.019,1,0.039,0.204,0.0211,0.333,0.956,172.162,143227.0,4,2
2324,49.0,0.645,0.132,6.0,-12.635,1,0.0327,0.927,0.00143,0.0845,0.257,131.011,208973.0,3,6
3600,44.0,0.887,0.667,8.0,-3.423,1,0.273,0.142,0.00392,0.195,0.487,135.069,131226.0,4,5
3339,42.0,0.284,0.0791,8.0,-23.738,1,0.0315,0.967,0.904,0.143,0.036,79.932,371625.0,4,1
5998,19.0,0.47,0.416,11.0,-9.31,0,0.0266,0.622,0.00821,0.236,0.26,89.013,272720.0,4,10
6115,38.0,0.172,0.964,4.0,-4.962,0,0.202,0.000138,1.51e-05,0.0932,0.0388,139.976,384286.0,4,8
5142,44.0,0.555,0.447,2.0,-7.537,0,0.035,0.283,6.18e-05,0.139,0.451,182.699,4.79533333,3,0
4709,46.0,0.558,0.876,6.0,-5.625,1,0.0288,0.0244,0.293,0.0971,0.448,141.995,304714.0,4,6
5237,34.0,0.47,0.907,9.0,-4.486,0,0.0484,0.000616,4.42e-05,0.0908,0.544,81.993,264493.0,4,10
3277,40.0,0.393,0.964,6.0,-3.363,0,0.0936,0.019,0.00392,0.58,0.255,168.016,181307.0,4,10
2512,18.0,0.529,0.508,4.0,-4.938,1,0.0507,0.872,0.00392,0.265,0.714,65.809,4.256216667,3,3
1707,57.0,0.477,0.564,4.0,-8.582,1,0.028,0.0111,0.00392,0.254,0.292,67.965,256867.0,4,10
2470,17.0,0.417,0.26,6.0,-10.537,1,0.0322,0.915,0.000151,0.111,0.0987,132.318,297107.0,3,6
6984,46.0,0.468,0.801,5.0,-5.724,0,0.0453,0.000164,0.0212,0.18,0.163,90.034,233000.0,4,10
2640,36.0,0.863,0.676,11.0,-9.949,0,0.175,0.2,0.000698,0.0929,0.538,111.022,426333.0,4,5
7780,61.0,0.711,0.497,4.0,-10.128,1,0.0382,0.328,0.00392,0.341,0.861,140.018,221147.0,4,5
2131,47.0,0.754,0.655,11.0,-6.872,0,0.0494,0.0888,0.0342,0.335,0.695,124.986,239500.0,4,6
2035,36.0,0.785,0.424,6.0,-4.299,1,0.0952,0.00386,0.00392,0.0724,0.757,118.977,149153.0,4,10
2338,32.0,0.623,0.551,6.0,-11.776,0,0.353,0.232,0.000827,0.13,0.342,136.67,182165.0,4,5
584,37.0,0.62,0.0934,9.0,-13.06,1,0.033,0.937,5.04e-05,0.113,0.211,105.953,232493.0,4,9
2339,30.0,0.779,0.435,1.0,-7.473,1,0.0449,0.813,7.53e-06,0.0787,0.588,91.002,152693.0,4,9
3766,24.0,0.412,0.379,9.0,-12.424,0,0.0603,0.327,0.000336,0.692,0.248,102.96,212815.0,4,2
5230,32.0,0.713,0.96,11.0,-7.85,1,0.447,0.0287,0.922,0.657,0.411,117.105,126231.0,4,6
7605,50.0,0.846,0.599,8.0,-9.675,0,0.0526,0.000294,4.53e-05,0.121,0.111,100.07,174600.0,4,5
7177,30.0,0.511,0.698,7.0,-7.057,1,0.0413,0.0958,0.000214,0.375,0.858,170.746,201920.0,4,6
6715,51.0,0.474,0.734,10.0,-8.813,0,0.0426,0.0871,0.00356,0.26,0.926,101.751,178067.0,4,10
580,35.0,0.568,0.741,2.0,-5.64,1,0.0395,0.0122,0.00392,0.371,0.771,104.056,189466.0,4,10
6469,45.0,0.649,0.57,9.0,-7.537,0,0.213,0.648,1.26e-06,0.114,0.463,139.831,240000.0,4,5
500,44.0,0.439,0.863,2.0,-5.242,1,0.0466,0.000964,0.00392,0.292,0.498,170.017,232853.0,4,1
5763,44.0,0.416,0.623,5.0,-7.898,1,0.045,0.121,0.00225,0.27,0.194,130.175,311625.0,4,6
2953,30.0,0.382,0.702,6.0,-4.865,0,0.0332,0.147,0.00392,0.0985,0.485,163.982,249520.0,4,9
3278,27.0,0.677,0.582,2.0,-8.943,1,0.0269,0.155,0.0489,0.157,0.169,107.001,192900.0,4,9
1916,14.0,0.348,0.61,11.0,-6.015,0,0.0583,0.71,0.000666,0.971,0.241,145.115,265300.0,4,10
2469,27.0,0.688,0.544,7.0,-11.393,0,0.037,0.576,0.000231,0.0894,0.633,135.231,240693.0,4,10
579,45.0,0.794,0.648,3.0,-7.659,0,0.0651,0.0643,0.419,0.0995,0.94,144.038,196315.0,4,6
6026,63.0,0.715,0.738,7.0,-10.139,1,0.157,0.00826,0.00392,0.26,0.573,97.877,252307.0,4,5
